title,notation,label
60.0418-Nuclear Medicine Residency Program.,60.0418,Nuclear Medicine Residency Program.
60.0419-Obstetrics and Gynecology Residency Program.,60.0419,Obstetrics and Gynecology Residency Program.
60.0420-Occupational Medicine Residency Program.,60.0420,Occupational Medicine Residency Program.
60.0421-Ophthalmology Residency Program.,60.0421,Ophthalmology Residency Program.
60.0422-Orthopedic Surgery Residency Program.,60.0422,Orthopedic Surgery Residency Program.
60.0423-Otolaryngology Residency Program.,60.0423,Otolaryngology Residency Program.
60.0424-Pathology Residency Program.,60.0424,Pathology Residency Program.
60.0425-Pediatrics Residency Program.,60.0425,Pediatrics Residency Program.
60.0426-Physical Medicine and Rehabilitation Residency Program.,60.0426,Physical Medicine and Rehabilitation Residency Program.
60.0427-Plastic Surgery Residency Program.,60.0427,Plastic Surgery Residency Program.
60.0428-Psychiatry Residency Program.,60.0428,Psychiatry Residency Program.
60.0429-Public Health and General Preventive Medicine Residency Program.,60.0429,Public Health and General Preventive Medicine Residency Program.
60.0430-Radiation Oncology Residency Program.,60.0430,Radiation Oncology Residency Program.
60.0431-Radiologic Physics Residency Program.,60.0431,Radiologic Physics Residency Program.
60.0432-Thoracic Surgery Residency Program.,60.0432,Thoracic Surgery Residency Program.
60.0433-Urology Residency Program.,60.0433,Urology Residency Program.
60.0434-Vascular Surgery Residency Program.,60.0434,Vascular Surgery Residency Program.
"60.0499-Medical Residency Programs - General Certificates, Other.",60.0499,"Medical Residency Programs - General Certificates, Other."
60.0501-Addiction Psychiatry Residency Program.,60.0501,Addiction Psychiatry Residency Program.
60.0502-Adolescent Medicine Residency Program.,60.0502,Adolescent Medicine Residency Program.
60.0503-Blood Banking/Transfusion Medicine Residency Program.,60.0503,Blood Banking/Transfusion Medicine Residency Program.
60.0504-Cardiovascular Disease Residency Program.,60.0504,Cardiovascular Disease Residency Program.
60.0505-Chemical Pathology Residency Program.,60.0505,Chemical Pathology Residency Program.
60.0506-Child Abuse Pediatrics Residency Program.,60.0506,Child Abuse Pediatrics Residency Program.
60.0507-Child and Adolescent Psychiatry Residency Program.,60.0507,Child and Adolescent Psychiatry Residency Program.
60.0508-Clinical Cardiac Electrophysiology Residency Program.,60.0508,Clinical Cardiac Electrophysiology Residency Program.
60.0509-Clinical Neurophysiology Residency Program.,60.0509,Clinical Neurophysiology Residency Program.
60.0510-Congenital Cardiac Surgery Residency Program.,60.0510,Congenital Cardiac Surgery Residency Program.
60.0511-Critical Care Medicine Residency Program.,60.0511,Critical Care Medicine Residency Program.
60.0512-Cytopathology Residency Program.,60.0512,Cytopathology Residency Program.
60.0513-Dermatopathology Residency Program.,60.0513,Dermatopathology Residency Program.
60.0514-Developmental-Behavioral Pediatrics Residency Program.,60.0514,Developmental-Behavioral Pediatrics Residency Program.
60.0515-Diagnostic Radiologic Physics Residency Program.,60.0515,Diagnostic Radiologic Physics Residency Program.
"60.0516-Endocrinology, Diabetes and Metabolism Residency Program.",60.0516,"Endocrinology, Diabetes and Metabolism Residency Program."
60.0517-Forensic Pathology Residency Program.,60.0517,Forensic Pathology Residency Program.
60.0518-Forensic Psychiatry Residency Program.,60.0518,Forensic Psychiatry Residency Program.
60.0519-Gastroenterology Residency Program.,60.0519,Gastroenterology Residency Program.
60.0520-Geriatric Medicine Residency Program.,60.0520,Geriatric Medicine Residency Program.
60.0521-Geriatric Psychiatry Residency Program.,60.0521,Geriatric Psychiatry Residency Program.
60.0522-Gynecologic Oncology Residency Program.,60.0522,Gynecologic Oncology Residency Program.
60.0523-Hematological Pathology Residency Program.,60.0523,Hematological Pathology Residency Program.
60.0524-Hematology Residency Program.,60.0524,Hematology Residency Program.
60.0525-Hospice and Palliative Medicine Residency Program.,60.0525,Hospice and Palliative Medicine Residency Program.
60.0526-Immunopathology Residency Program.,60.0526,Immunopathology Residency Program.
60.0527-Infectious Disease Residency Program.,60.0527,Infectious Disease Residency Program.
60.0528-Interventional Cardiology Residency Program.,60.0528,Interventional Cardiology Residency Program.
60.0529-Laboratory Medicine Residency Program.,60.0529,Laboratory Medicine Residency Program.
60.0530-Maternal and Fetal Medicine Residency Program.,60.0530,Maternal and Fetal Medicine Residency Program.
60.0531-Medical Biochemical Genetics Residency Program.,60.0531,Medical Biochemical Genetics Residency Program.
60.0532-Medical Microbiology Residency Program.,60.0532,Medical Microbiology Residency Program.
60.0533-Medical Nuclear Physics Residency Program.,60.0533,Medical Nuclear Physics Residency Program.
60.0534-Medical Oncology Residency Program.,60.0534,Medical Oncology Residency Program.
60.0535-Medical Toxicology Residency Program.,60.0535,Medical Toxicology Residency Program.
60.0536-Molecular Genetic Pathology Residency Program.,60.0536,Molecular Genetic Pathology Residency Program.
60.0537-Musculoskeletal Oncology Residency Program.,60.0537,Musculoskeletal Oncology Residency Program.
60.0538-Neonatal-Perinatal Medicine Residency Program.,60.0538,Neonatal-Perinatal Medicine Residency Program.
60.0539-Nephrology Residency Program.,60.0539,Nephrology Residency Program.
60.0540-Neurodevelopmental Disabilities Residency Program.,60.0540,Neurodevelopmental Disabilities Residency Program.
60.0541-Neuromuscular Medicine Residency Program.,60.0541,Neuromuscular Medicine Residency Program.
60.0542-Neuropathology Residency Program.,60.0542,Neuropathology Residency Program.
60.0543-Neuroradiology Residency Program.,60.0543,Neuroradiology Residency Program.
60.0544-Neurotology Residency Program.,60.0544,Neurotology Residency Program.
60.0545-Nuclear Radiology Residency Program.,60.0545,Nuclear Radiology Residency Program.
60.0546-Orthopedic Sports Medicine Residency Program.,60.0546,Orthopedic Sports Medicine Residency Program.
60.0547-Orthopedic Surgery of the Spine Residency Program.,60.0547,Orthopedic Surgery of the Spine Residency Program.
60.0548-Pain Medicine Residency Program.,60.0548,Pain Medicine Residency Program.
60.0549-Pediatric Cardiology Residency Program.,60.0549,Pediatric Cardiology Residency Program.
60.0550-Pediatric Critical Care Medicine Residency Program.,60.0550,Pediatric Critical Care Medicine Residency Program.
60.0551-Pediatric Dermatology Residency Program.,60.0551,Pediatric Dermatology Residency Program.
60.0552-Pediatric Emergency Medicine Residency Program.,60.0552,Pediatric Emergency Medicine Residency Program.
60.0553-Pediatric Endocrinology Residency Program.,60.0553,Pediatric Endocrinology Residency Program.
60.0554-Pediatric Gastroenterology Residency Program.,60.0554,Pediatric Gastroenterology Residency Program.
60.0555-Pediatric Hematology-Oncology Residency Program.,60.0555,Pediatric Hematology-Oncology Residency Program.
60.0556-Pediatric Infectious Diseases Residency Program.,60.0556,Pediatric Infectious Diseases Residency Program.
60.0557-Pediatric Nephrology Residency Program.,60.0557,Pediatric Nephrology Residency Program.
60.0558-Pediatric Orthopedics Residency Program.,60.0558,Pediatric Orthopedics Residency Program.
60.0559-Pediatric Otolaryngology Residency Program.,60.0559,Pediatric Otolaryngology Residency Program.
60.0560-Pediatric Pathology Residency Program.,60.0560,Pediatric Pathology Residency Program.
60.0561-Pediatric Pulmonology Residency Program.,60.0561,Pediatric Pulmonology Residency Program.
60.0562-Pediatric Radiology Residency Program.,60.0562,Pediatric Radiology Residency Program.
60.0563-Pediatric Rehabilitation Medicine Residency Program.,60.0563,Pediatric Rehabilitation Medicine Residency Program.
60.0564-Pediatric Rheumatology Residency Program.,60.0564,Pediatric Rheumatology Residency Program.
60.0565-Pediatric Surgery Residency Program.,60.0565,Pediatric Surgery Residency Program.
60.0566-Pediatric Transplant Hepatology Residency Program.,60.0566,Pediatric Transplant Hepatology Residency Program.
60.0567-Pediatric Urology Residency Program.,60.0567,Pediatric Urology Residency Program.
60.0568-Physical Medicine and Rehabilitation/Psychiatry Residency Program.,60.0568,Physical Medicine and Rehabilitation/Psychiatry Residency Program.
60.0569-Plastic Surgery Within the Head and Neck Residency Program.,60.0569,Plastic Surgery Within the Head and Neck Residency Program.
60.0570-Psychosomatic Medicine Residency Program.,60.0570,Psychosomatic Medicine Residency Program.
60.0571-Pulmonary Disease Residency Program.,60.0571,Pulmonary Disease Residency Program.
60.0572-Radioisotopic Pathology Residency Program.,60.0572,Radioisotopic Pathology Residency Program.
60.0573-Reproductive Endocrinology/Infertility Residency Program.,60.0573,Reproductive Endocrinology/Infertility Residency Program.
60.0574-Rheumatology Residency Program.,60.0574,Rheumatology Residency Program.
60.0575-Sleep Medicine Residency Program.,60.0575,Sleep Medicine Residency Program.
60.0576-Spinal Cord Injury Medicine Residency Program.,60.0576,Spinal Cord Injury Medicine Residency Program.
60.0577-Sports Medicine Residency Program.,60.0577,Sports Medicine Residency Program.
60.0578-Surgery of the Hand Residency Program.,60.0578,Surgery of the Hand Residency Program.
60.0579-Surgical Critical Care Residency Program.,60.0579,Surgical Critical Care Residency Program.
60.0580-Therapeutic Radiologic Physics Residency Program.,60.0580,Therapeutic Radiologic Physics Residency Program.
60.0581-Transplant Hepatology Residency Program.,60.0581,Transplant Hepatology Residency Program.
60.0582-Undersea and Hyperbaric Medicine Residency Program.,60.0582,Undersea and Hyperbaric Medicine Residency Program.
60.0583-Vascular and Interventional Radiology Residency Program.,60.0583,Vascular and Interventional Radiology Residency Program.
60.0584-Vascular Neurology Residency Program.,60.0584,Vascular Neurology Residency Program.
"60.0599-Medical Residency Programs - Subspecialty Certificates, Other.",60.0599,"Medical Residency Programs - Subspecialty Certificates, Other."
60.0601-Podiatric Medicine and Surgery - 24 Residency Program.,60.0601,Podiatric Medicine and Surgery - 24 Residency Program.
60.0602-Podiatric Medicine and Surgery - 36 Residency Program.,60.0602,Podiatric Medicine and Surgery - 36 Residency Program.
"60.0701-Nurse Practitioner Residency/Fellowship Program, General.",60.0701,"Nurse Practitioner Residency/Fellowship Program, General."
60.0702-Combined Nurse Practitioner Residency/Fellowship Program.,60.0702,Combined Nurse Practitioner Residency/Fellowship Program.
60.0703-Acute Care Nurse Practitioner Residency/Fellowship Program.,60.0703,Acute Care Nurse Practitioner Residency/Fellowship Program.
60.0704-Adult/Gerontology Acute Care Nurse Practitioner Residency/Fellowship Program.,60.0704,Adult/Gerontology Acute Care Nurse Practitioner Residency/Fellowship Program.
60.0705-Adult/Gerontology Critical Care Nurse Practitioner Residency/Fellowship Program.,60.0705,Adult/Gerontology Critical Care Nurse Practitioner Residency/Fellowship Program.
60.0706-Cardiology/Cardiovascular Nurse Practitioner Residency/Fellowship Program.,60.0706,Cardiology/Cardiovascular Nurse Practitioner Residency/Fellowship Program.
60.0707-Clinical Informatics Nurse Practitioner Residency/Fellowship Program.,60.0707,Clinical Informatics Nurse Practitioner Residency/Fellowship Program.
60.0708-Dermatology Nurse Practitioner Residency/Fellowship Program.,60.0708,Dermatology Nurse Practitioner Residency/Fellowship Program.
60.0709-Developmental and Behavioral Pediatrics Nurse Practitioner Residency/Fellowship Program.,60.0709,Developmental and Behavioral Pediatrics Nurse Practitioner Residency/Fellowship Program.
60.0710-Diabetes Nurse Practitioner Residency/Fellowship Program.,60.0710,Diabetes Nurse Practitioner Residency/Fellowship Program.
60.0711-Emergency Medicine Nurse Practitioner Residency/Fellowship Program.,60.0711,Emergency Medicine Nurse Practitioner Residency/Fellowship Program.
60.0712-Endocrinology Nurse Practitioner Residency/Fellowship Program.,60.0712,Endocrinology Nurse Practitioner Residency/Fellowship Program.
60.0713-Family Medicine Nurse Practitioner Residency/Fellowship Program.,60.0713,Family Medicine Nurse Practitioner Residency/Fellowship Program.
60.0714-Gastroenterology and Hepatology Nurse Practitioner Residency/Fellowship Program.,60.0714,Gastroenterology and Hepatology Nurse Practitioner Residency/Fellowship Program.
60.0715-Gastroenterology Nurse Practitioner Residency/Fellowship Program.,60.0715,Gastroenterology Nurse Practitioner Residency/Fellowship Program.
60.0716-Genetics Nurse Practitioner Residency/Fellowship Program.,60.0716,Genetics Nurse Practitioner Residency/Fellowship Program.
60.0717-Gerontology Nurse Practitioner Residency/Fellowship Program.,60.0717,Gerontology Nurse Practitioner Residency/Fellowship Program.
60.0718-Global Health Nurse Practitioner Residency/Fellowship Program.,60.0718,Global Health Nurse Practitioner Residency/Fellowship Program.
60.0719-Hematology-Oncology Nurse Practitioner Residency/Fellowship Program.,60.0719,Hematology-Oncology Nurse Practitioner Residency/Fellowship Program.
60.0720-Hepatology Nurse Practitioner Residency/Fellowship Program.,60.0720,Hepatology Nurse Practitioner Residency/Fellowship Program.
60.0721-Home-Based Primary Care Nurse Practitioner Residency/Fellowship Program.,60.0721,Home-Based Primary Care Nurse Practitioner Residency/Fellowship Program.
60.0722-Hospice and Palliative Medicine Nurse Practitioner Residency/Fellowship Program.,60.0722,Hospice and Palliative Medicine Nurse Practitioner Residency/Fellowship Program.
60.0723-Hospital Medicine Nurse Practitioner Residency/Fellowship Program.,60.0723,Hospital Medicine Nurse Practitioner Residency/Fellowship Program.
60.0724-Infectious Diseases Nurse Practitioner Residency/Fellowship Program.,60.0724,Infectious Diseases Nurse Practitioner Residency/Fellowship Program.
60.0725-Neonatal Nurse Practitioner Residency/Fellowship Program.,60.0725,Neonatal Nurse Practitioner Residency/Fellowship Program.
60.0726-Nephrology Nurse Practitioner Residency/Fellowship Program.,60.0726,Nephrology Nurse Practitioner Residency/Fellowship Program.
60.0727-Neurology Nurse Practitioner Residency/Fellowship Program.,60.0727,Neurology Nurse Practitioner Residency/Fellowship Program.
60.0728-Neuroscience Nurse Practitioner Residency/Fellowship Program.,60.0728,Neuroscience Nurse Practitioner Residency/Fellowship Program.
60.0729-Obstetrics and Gynecology Nurse Practitioner Residency/Fellowship Program.,60.0729,Obstetrics and Gynecology Nurse Practitioner Residency/Fellowship Program.
60.0730-Occupational Health Nurse Practitioner Residency/Fellowship Program.,60.0730,Occupational Health Nurse Practitioner Residency/Fellowship Program.
60.0731-Orthopedic Nurse Practitioner Residency/Fellowship Program.,60.0731,Orthopedic Nurse Practitioner Residency/Fellowship Program.
60.0732-Orthopedic Surgery Nurse Practitioner Residency/Fellowship Program.,60.0732,Orthopedic Surgery Nurse Practitioner Residency/Fellowship Program.
60.0733-Pain Management Nurse Practitioner Residency/Fellowship Program.,60.0733,Pain Management Nurse Practitioner Residency/Fellowship Program.
60.0734-Palliative Care Nurse Practitioner Residency/Fellowship Program.,60.0734,Palliative Care Nurse Practitioner Residency/Fellowship Program.
60.0735-Pediatric Hematology-Oncology Nurse Practitioner Residency/Fellowship Program.,60.0735,Pediatric Hematology-Oncology Nurse Practitioner Residency/Fellowship Program.
60.0736-Pediatric Nurse Practitioner Residency/Fellowship Program.,60.0736,Pediatric Nurse Practitioner Residency/Fellowship Program.
60.0737-Pediatric Rehabilitation Nurse Practitioner Residency/Fellowship Program.,60.0737,Pediatric Rehabilitation Nurse Practitioner Residency/Fellowship Program.
60.0738-Psychiatric/Mental Health Nurse Practitioner Residency/Fellowship Program.,60.0738,Psychiatric/Mental Health Nurse Practitioner Residency/Fellowship Program.
60.0739-Public/Community Health Nurse Practitioner Residency/Fellowship Program.,60.0739,Public/Community Health Nurse Practitioner Residency/Fellowship Program.
60.0740-Pulmonary Nurse Practitioner Residency/Fellowship Program.,60.0740,Pulmonary Nurse Practitioner Residency/Fellowship Program.
60.0741-Rheumatology Nurse Practitioner Residency/Fellowship Program.,60.0741,Rheumatology Nurse Practitioner Residency/Fellowship Program.
60.0742-Rural Health Nurse Practitioner Residency/Fellowship Program.,60.0742,Rural Health Nurse Practitioner Residency/Fellowship Program.
60.0743-Sleep Medicine Nurse Practitioner Residency/Fellowship Program.,60.0743,Sleep Medicine Nurse Practitioner Residency/Fellowship Program.
60.0744-Surgical and Critical Care Nurse Practitioner Residency/Fellowship Program.,60.0744,Surgical and Critical Care Nurse Practitioner Residency/Fellowship Program.
60.0745-Surgical Wound and Reconstruction Nurse Practitioner Residency/Fellowship Program.,60.0745,Surgical Wound and Reconstruction Nurse Practitioner Residency/Fellowship Program.
60.0746-Transplantation Nurse Practitioner Residency/Fellowship Program.,60.0746,Transplantation Nurse Practitioner Residency/Fellowship Program.
60.0747-Trauma and Critical Care Nurse Practitioner Residency/Fellowship Program.,60.0747,Trauma and Critical Care Nurse Practitioner Residency/Fellowship Program.
60.0748-Urgent Care Nurse Practitioner Residency/Fellowship Program.,60.0748,Urgent Care Nurse Practitioner Residency/Fellowship Program.
60.0749-Urology Nurse Practitioner Residency/Fellowship Program.,60.0749,Urology Nurse Practitioner Residency/Fellowship Program.
60.0750-Women's Health Nurse Practitioner Residency/Fellowship Program.,60.0750,Women's Health Nurse Practitioner Residency/Fellowship Program.
60.0751-Wound Care Nurse Practitioner Residency/Fellowship Program.,60.0751,Wound Care Nurse Practitioner Residency/Fellowship Program.
"60.0799-Nurse Practitioner Residency/Fellowship Program, Other.",60.0799,"Nurse Practitioner Residency/Fellowship Program, Other."
"60.0801-Pharmacy Residency/Fellowship Program, General.",60.0801,"Pharmacy Residency/Fellowship Program, General."
60.0802-Combined Pharmacy Residency/Fellowship Program.,60.0802,Combined Pharmacy Residency/Fellowship Program.
60.0803-Ambulatory Care Pharmacy Residency/Fellowship Program.,60.0803,Ambulatory Care Pharmacy Residency/Fellowship Program.
60.0804-Cardiology Pharmacy Residency/Fellowship Program.,60.0804,Cardiology Pharmacy Residency/Fellowship Program.
60.0805-Clinical Pharmacogenomics Pharmacy Residency/Fellowship Program.,60.0805,Clinical Pharmacogenomics Pharmacy Residency/Fellowship Program.
60.0806-Community/Community-Based Pharmacy Residency/Fellowship Program.,60.0806,Community/Community-Based Pharmacy Residency/Fellowship Program.
60.0807-Corporate Pharmacy Leadership Residency/Fellowship Program.,60.0807,Corporate Pharmacy Leadership Residency/Fellowship Program.
60.0808-Critical Care Pharmacy Residency/Fellowship Program.,60.0808,Critical Care Pharmacy Residency/Fellowship Program.
60.0809-Drug Information Pharmacy Residency/Fellowship Program,60.0809,Drug Information Pharmacy Residency/Fellowship Program
60.0810-Emergency Medicine Pharmacy Residency/Fellowship Program.,60.0810,Emergency Medicine Pharmacy Residency/Fellowship Program.
60.0811-Family Medicine Pharmacy Residency/Fellowship Program.,60.0811,Family Medicine Pharmacy Residency/Fellowship Program.
60.0812-Geriatric Pharmacy Residency/Fellowship Program.,60.0812,Geriatric Pharmacy Residency/Fellowship Program.
60.0813-Health System Medication Management Pharmacy Residency/Fellowship Program.,60.0813,Health System Medication Management Pharmacy Residency/Fellowship Program.
60.0814-Health System Pharmacy Administration and Leadership Residency/Fellowship Program.,60.0814,Health System Pharmacy Administration and Leadership Residency/Fellowship Program.
60.0815-Infectious Diseases Pharmacy Residency/Fellowship Program.,60.0815,Infectious Diseases Pharmacy Residency/Fellowship Program.
60.0816-Internal Medicine Pharmacy Residency/Fellowship Program.,60.0816,Internal Medicine Pharmacy Residency/Fellowship Program.
60.0817-Investigational Drugs and Research Pharmacy Residency/Fellowship Program.,60.0817,Investigational Drugs and Research Pharmacy Residency/Fellowship Program.
60.0818-Managed Care Pharmacy Residency/Fellowship Program.,60.0818,Managed Care Pharmacy Residency/Fellowship Program.
60.0819-Medication Systems and Operations Pharmacy Residency/Fellowship Program.,60.0819,Medication Systems and Operations Pharmacy Residency/Fellowship Program.
60.0820-Medication-Use Safety Pharmacy Residency/Fellowship Program.,60.0820,Medication-Use Safety Pharmacy Residency/Fellowship Program.
60.0821-Neonatal Pharmacy Residency/Fellowship Program.,60.0821,Neonatal Pharmacy Residency/Fellowship Program.
60.0822-Nephrology Pharmacy Residency/Fellowship Program.,60.0822,Nephrology Pharmacy Residency/Fellowship Program.
60.0823-Neurology Pharmacy Residency/Fellowship Program.,60.0823,Neurology Pharmacy Residency/Fellowship Program.
60.0824-Nuclear Pharmacy Residency/Fellowship Program.,60.0824,Nuclear Pharmacy Residency/Fellowship Program.
60.0825-Nutrition Support Pharmacy Residency/Fellowship Program.,60.0825,Nutrition Support Pharmacy Residency/Fellowship Program.
60.0826-Oncology Pharmacy Residency/Fellowship Program.,60.0826,Oncology Pharmacy Residency/Fellowship Program.
60.0827-Palliative Care/Pain Management Pharmacy Residency/Fellowship Program.,60.0827,Palliative Care/Pain Management Pharmacy Residency/Fellowship Program.
60.0828-Pediatric Pharmacy Residency/Fellowship Program.,60.0828,Pediatric Pharmacy Residency/Fellowship Program.
60.0829-Pharmacotherapy Pharmacy Residency/Fellowship Program.,60.0829,Pharmacotherapy Pharmacy Residency/Fellowship Program.
60.0830-Pharmacy Informatics Pharmacy Residency/Fellowship Program.,60.0830,Pharmacy Informatics Pharmacy Residency/Fellowship Program.
60.0831-Psychiatric Pharmacy Residency/Fellowship Program.,60.0831,Psychiatric Pharmacy Residency/Fellowship Program.
60.0832-Transplantation Pharmacy Residency/Fellowship Program.,60.0832,Transplantation Pharmacy Residency/Fellowship Program.
"60.0899-Pharmacy Residency Programs, Other.",60.0899,"Pharmacy Residency Programs, Other."
"60.0901-Physician Assistant Residency/Fellowship Program, General.",60.0901,"Physician Assistant Residency/Fellowship Program, General."
60.0902-Combined Physician Assistant Residency/Fellowship Program.,60.0902,Combined Physician Assistant Residency/Fellowship Program.
60.0903-Acute Care Medicine Physician Assistant Residency/Fellowship Program.,60.0903,Acute Care Medicine Physician Assistant Residency/Fellowship Program.
60.0904-Acute Care Surgery Physician Assistant Residency/Fellowship Program.,60.0904,Acute Care Surgery Physician Assistant Residency/Fellowship Program.
60.0905-Cardiology Physician Assistant Residency/Fellowship Program.,60.0905,Cardiology Physician Assistant Residency/Fellowship Program.
60.0906-Cardiothoracic Surgery Physician Assistant Residency/Fellowship Program.,60.0906,Cardiothoracic Surgery Physician Assistant Residency/Fellowship Program.
60.0907-Critical Care Physician Assistant Residency/Fellowship Program.,60.0907,Critical Care Physician Assistant Residency/Fellowship Program.
60.0908-Critical Care and Trauma Surgery Physician Assistant Residency/Fellowship Program.,60.0908,Critical Care and Trauma Surgery Physician Assistant Residency/Fellowship Program.
60.0909-Emergency Medicine Physician Assistant Residency/Fellowship Program.,60.0909,Emergency Medicine Physician Assistant Residency/Fellowship Program.
60.0910-ENT Surgery Physician Assistant Residency/Fellowship Program.,60.0910,ENT Surgery Physician Assistant Residency/Fellowship Program.
60.0911-Family Medicine Physician Assistant Residency/Fellowship Program.,60.0911,Family Medicine Physician Assistant Residency/Fellowship Program.
60.0912-Geriatrics Physician Assistant Residency/Fellowship Program.,60.0912,Geriatrics Physician Assistant Residency/Fellowship Program.
60.0913-Hematology-Oncology Physician Assistant Residency/Fellowship Program.,60.0913,Hematology-Oncology Physician Assistant Residency/Fellowship Program.
60.0914-Hepatobiliary Surgery Physician Assistant Residency/Fellowship Program.,60.0914,Hepatobiliary Surgery Physician Assistant Residency/Fellowship Program.
60.0915-Hospitalist Physician Assistant Residency/Fellowship Program.,60.0915,Hospitalist Physician Assistant Residency/Fellowship Program.
60.0916-Neurosurgery Physician Assistant Residency/Fellowship Program.,60.0916,Neurosurgery Physician Assistant Residency/Fellowship Program.
60.0917-Orthopedic Surgery Physician Assistant Residency/Fellowship Program.,60.0917,Orthopedic Surgery Physician Assistant Residency/Fellowship Program.
60.0918-Pediatric Surgery Physician Assistant Residency/Fellowship Program.,60.0918,Pediatric Surgery Physician Assistant Residency/Fellowship Program.
60.0919-Transplant Surgery Physician Assistant Residency/Fellowship Program.,60.0919,Transplant Surgery Physician Assistant Residency/Fellowship Program.
60.0920-Urology Physician Assistant Residency/Fellowship Program.,60.0920,Urology Physician Assistant Residency/Fellowship Program.
"60.0999-Physician Assistant Residency/Fellowship Program, Other.",60.0999,"Physician Assistant Residency/Fellowship Program, Other."
"60.9999-Health Professions Residency/Fellowship Programs, Other.",60.9999,"Health Professions Residency/Fellowship Programs, Other."
"61.0101-Combined Medical Residency/Fellowship Program, General.",61.0101,"Combined Medical Residency/Fellowship Program, General."
61.0102-Diagnostic Radiology/Nuclear Medicine Combined Specialty Program.,61.0102,Diagnostic Radiology/Nuclear Medicine Combined Specialty Program.
61.0103-Emergency Medicine/Anesthesiology Combined Specialty Program.,61.0103,Emergency Medicine/Anesthesiology Combined Specialty Program.
61.0104-Family Medicine/Emergency Medicine Combined Specialty Program.,61.0104,Family Medicine/Emergency Medicine Combined Specialty Program.
61.0105-Family Medicine/Osteopathic Neuromusculoskeletal Medicine Combined Specialty Program.,61.0105,Family Medicine/Osteopathic Neuromusculoskeletal Medicine Combined Specialty Program.
61.0106-Family Medicine/Preventive Medicine Combined Specialty Program.,61.0106,Family Medicine/Preventive Medicine Combined Specialty Program.
61.0107-Family Medicine/Psychiatry Combined Specialty Program.,61.0107,Family Medicine/Psychiatry Combined Specialty Program.
61.0108-Internal Medicine/Anesthesiology Combined Specialty Program.,61.0108,Internal Medicine/Anesthesiology Combined Specialty Program.
61.0109-Internal Medicine/Dermatology Combined Specialty Program.,61.0109,Internal Medicine/Dermatology Combined Specialty Program.
61.0110-Internal Medicine/Emergency Medicine Combined Specialty Program.,61.0110,Internal Medicine/Emergency Medicine Combined Specialty Program.
61.0111-Internal Medicine/Emergency Medicine/Critical Care Medicine Combined Specialty Program.,61.0111,Internal Medicine/Emergency Medicine/Critical Care Medicine Combined Specialty Program.
61.0112-Internal Medicine/Family Medicine Combined Specialty Program.,61.0112,Internal Medicine/Family Medicine Combined Specialty Program.
61.0113-Internal Medicine/Medical Genetics and Genomics Combined Specialty Program.,61.0113,Internal Medicine/Medical Genetics and Genomics Combined Specialty Program.
61.0114-Internal Medicine/Neurology Combined Specialty Program.,61.0114,Internal Medicine/Neurology Combined Specialty Program.
61.0115-Internal Medicine/Pediatrics Combined Specialty Program.,61.0115,Internal Medicine/Pediatrics Combined Specialty Program.
61.0116-Internal Medicine/Preventive Medicine Combined Specialty Program.,61.0116,Internal Medicine/Preventive Medicine Combined Specialty Program.
61.0117-Internal Medicine/Psychiatry Combined Specialty Program.,61.0117,Internal Medicine/Psychiatry Combined Specialty Program.
61.0118-Medical Genetics and Genomics/Maternal-Fetal Medicine Combined Specialty Program.,61.0118,Medical Genetics and Genomics/Maternal-Fetal Medicine Combined Specialty Program.
61.0119-Pediatrics/Anesthesiology Combined Specialty Program.,61.0119,Pediatrics/Anesthesiology Combined Specialty Program.
61.0120-Pediatrics/Emergency Medicine Combined Specialty Program.,61.0120,Pediatrics/Emergency Medicine Combined Specialty Program.
61.0121-Pediatrics/Medical Genetics and Genomics Combined Specialty Program.,61.0121,Pediatrics/Medical Genetics and Genomics Combined Specialty Program.
61.0122-Pediatrics/Physical Medicine & Rehabilitation Combined Specialty Program.,61.0122,Pediatrics/Physical Medicine & Rehabilitation Combined Specialty Program.
61.0123-Pediatrics/Psychology/Child-Adolescent Psychology Combined Specialty Program.,61.0123,Pediatrics/Psychology/Child-Adolescent Psychology Combined Specialty Program.
61.0124-Psychiatry/Neurology Combined Specialty Program.,61.0124,Psychiatry/Neurology Combined Specialty Program.
61.0125-Reproductive Endocrinology and Infertility/Medical Genetics and Genomics Combined Specialty Program.,61.0125,Reproductive Endocrinology and Infertility/Medical Genetics and Genomics Combined Specialty Program.
"61.0199-Combined Medical Residency/Fellowship Programs, Other.",61.0199,"Combined Medical Residency/Fellowship Programs, Other."
61.0202-Critical Care Medicine Fellowship Program.,61.0202,Critical Care Medicine Fellowship Program.
61.0203-Geriatric Medicine Fellowship Program.,61.0203,Geriatric Medicine Fellowship Program.
61.0204-Health Policy Fellowship Program.,61.0204,Health Policy Fellowship Program.
61.0205-Hospice and Palliative Medicine Fellowship Program.,61.0205,Hospice and Palliative Medicine Fellowship Program.
61.0206-Integrative Medicine Fellowship Program.,61.0206,Integrative Medicine Fellowship Program.
61.0207-Medical Education Fellowship Program.,61.0207,Medical Education Fellowship Program.
61.0208-Medical Toxicology Fellowship Program.,61.0208,Medical Toxicology Fellowship Program.
61.0209-Neuromuscular Medicine Fellowship Program.,61.0209,Neuromuscular Medicine Fellowship Program.
61.0210-Pain Medicine Fellowship Program.,61.0210,Pain Medicine Fellowship Program.
61.0211-Simulation Fellowship Program.,61.0211,Simulation Fellowship Program.
